MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,DEST,DEP_DELAY,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,CRS_ARR_M,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,sch_dep,sch_arr,TAXI_OUT,Cloudy,Windy,Fair,Rain,Fog,Drizzle,Snow,Wintry Mix,Freezing Rain,MONTH_sin,MONTH_cos,DAY_OF_MONTH_sin,DAY_OF_MONTH_cos,DAY_OF_WEEK_sin,DAY_OF_WEEK_cos
1,7,2,1,56,0,406,2586,1273,1265,59,36,32,10,2,8,0,29.88,30,32,17,0,0,0,2,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.2225209339563143
1,7,2,8,4,0,84,187,1290,1286,1374,36,31,97,2,8,0,29.88,30,32,19,0,0,0,2,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.2225209339563143
1,7,2,1,28,0,390,2475,1290,1286,60,36,31,97,2,8,0,29.88,30,32,24,0,0,0,2,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.2225209339563143
1,7,2,3,56,0,402,2586,1309,1319,91,35,30,96,6,9,0,29.88,30,32,20,0,0,0,2,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.2225209339563143
1,7,2,3,28,0,391,2475,1360,1355,131,35,30,96,6,7,0,29.88,20,36,17,0,0,0,2,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.2225209339563143
1,7,2,3,4,0,70,187,1360,1365,1430,35,30,96,6,7,0,29.88,20,36,20,0,0,0,2,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.2225209339563143
1,7,2,1,4,0,75,187,1390,1385,25,35,30,96,7,8,0,29.88,18,17,14,2,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.2225209339563143
1,8,3,3,28,0,386,2475,330,323,536,33,27,92,17,18,0,29.9,8,19,24,0,0,1,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,1,28,0,392,2475,360,356,572,33,27,92,17,17,0,29.91,8,19,36,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,3,28,0,393,2475,420,413,633,33,24,85,15,15,0,29.92,20,22,35,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,1,56,0,412,2586,420,415,652,33,24,85,15,15,0,29.92,20,22,22,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,3,56,0,402,2586,415,415,637,33,24,85,15,15,0,29.92,20,22,28,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,4,56,0,406,2586,420,418,646,33,24,85,15,15,0,29.92,20,22,23,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,4,28,0,385,2475,420,427,625,33,24,85,15,15,0,29.92,40,37,33,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,1,4,0,79,187,445,438,524,33,24,85,15,15,0,29.92,40,37,20,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,2,56,0,411,2586,445,440,676,33,24,85,15,15,0,29.92,40,37,30,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,1,28,0,394,2475,450,448,664,33,24,85,15,15,0,29.92,40,37,25,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,2,28,0,400,2475,450,455,670,33,24,85,15,15,0,29.92,40,37,25,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,4,4,0,84,187,470,466,554,33,24,85,15,15,0,29.92,40,37,40,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,4,28,0,392,2475,485,485,697,35,26,82,15,14,0,29.92,48,18,22,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,3,28,0,393,2475,500,503,713,35,26,82,15,14,0,29.92,48,18,27,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,4,56,0,414,2586,509,507,743,35,26,82,15,14,0,29.92,48,18,20,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,1,28,0,399,2475,540,535,759,36,26,79,15,20,0,29.93,48,18,15,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,3,56,0,414,2586,550,540,784,36,26,79,15,20,0,29.93,37,14,20,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,1,4,0,76,187,565,561,641,36,26,79,15,20,0,29.93,37,14,16,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,3,28,0,390,2475,569,567,779,36,26,79,15,20,0,29.93,37,14,17,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,4,56,0,411,2586,580,575,811,36,26,79,15,20,0,29.93,37,14,19,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,4,28,0,385,2475,590,587,795,36,26,79,15,20,0,29.93,37,14,37,3,0,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,1,56,0,408,2586,630,622,858,39,27,73,15,22,0,29.91,19,23,15,1,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,0,4,0,72,187,636,632,708,39,27,73,15,22,0,29.91,19,23,10,1,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,3,56,0,410,2586,655,649,885,39,27,73,15,22,0,29.91,19,23,13,1,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,1,28,0,387,2475,660,650,867,39,27,73,15,22,0,29.91,19,23,17,1,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,2,56,0,410,2586,690,686,920,40,21,58,15,28,36,29.89,31,20,18,3,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,4,56,0,408,2586,690,687,918,40,21,58,15,28,36,29.89,31,20,15,3,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,2,28,0,401,2475,690,689,911,40,21,58,15,28,36,29.89,31,20,22,3,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,3,28,0,387,2475,689,694,896,40,21,58,15,28,36,29.89,31,20,14,3,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,4,28,0,392,2475,700,699,912,40,21,58,15,28,36,29.89,31,20,16,3,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,3,28,0,385,2475,749,740,954,42,18,47,16,24,32,29.9,21,24,9,3,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,1,28,0,390,2475,750,750,960,42,18,47,16,24,32,29.9,21,24,14,3,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,3,4,0,70,187,754,769,824,42,18,47,16,24,32,29.9,21,24,11,3,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,2,28,0,401,2475,785,780,1006,42,9,34,16,28,38,29.92,30,37,26,3,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,4,28,0,391,2475,820,820,1031,42,9,34,16,28,38,29.92,30,37,18,3,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,3,4,0,75,187,839,833,914,43,8,31,16,31,38,29.95,30,37,18,1,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
1,8,3,1,28,0,386,2475,870,867,1076,43,8,31,16,31,38,29.95,27,39,29,1,1,0,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0.9987165071710528,-0.0506491688387126,0.4338837391175582,-0.900968867902419
